VM ID,Actual CPU,Length,Input Size,Output Size,End Time
6,4.52,4517,3430,4066,13281.02
20,6.24,6150,7807,2284,13281.13
3,26.17,26161,29481,19405,13281.24
1,19.26,19262,12148,4550,13281.43
21,6.3,6300,9019,12063,13281.61
5,13.35,13333,7968,10617,13281.72
19,21.19,21186,5450,8088,13282.01
13,14.3,14246,11307,8226,13282.12
23,21.48,21483,13867,13267,13282.42
8,5.15,5148,14247,12014,13283.05
18,3.74,3737,1166,11362,13283.27
13,1.67,1668,13907,4222,13283.79
9,12.08,12081,9119,12963,13285.36
8,3.15,3149,3958,4950,13286.2
15,10.23,10227,12928,11967,13286.43
21,4.93,4895,2228,1445,13286.54
18,3.97,3971,4212,7366,13287.24
0,37.68,37681,15797,29377,13287.61
13,5.15,5150,14124,12272,13288.94
14,18.62,18595,2356,10948,13289.05
11,17.72,17723,3882,8755,13289.63
12,23.9,23897,5021,2911,13289.97
8,4.12,4124,13516,4547,13290.32
13,3.9,3903,6174,7849,13292.84
17,35.08,35011,23867,23492,13292.95
4,30.61,30605,15247,19804,13293.24
5,11.68,11680,13419,8443,13293.4
1,12.36,12359,12962,13418,13293.79
8,3.58,3474,2870,6985,13293.9
6,14.16,14163,9465,11674,13295.19
23,12.97,12974,8962,8603,13295.39
14,6.68,6681,1318,13330,13295.73
9,11.5,11495,1590,6075,13296.86
16,30.99,30987,15107,29359,13298.03
23,2.84,2844,14492,3806,13298.24
6,3.45,3450,7314,4560,13298.64
10,28.12,28118,23920,23532,13299.04
14,3.42,3404,3993,8988,13299.15
24,26.53,26433,29258,16407,13299.26
21,12.97,12972,1322,7840,13299.51
18,14.4,14397,13171,5927,13301.64
12,11.78,11699,4182,5297,13301.75
14,3.01,3009,12032,8670,13302.16
22,28.94,28938,21196,16798,13303.95
15,17.84,17840,5695,6525,13304.27
20,23.25,23188,9463,7859,13304.38
19,22.97,22974,8120,5594,13304.99
7,39.2,39201,15231,29131,13306.54
11,19.13,19131,5590,14812,13308.76
21,10.64,10637,6652,11643,13310.15
20,6.26,6257,7684,13571,13310.64
3,30.29,30286,20172,15319,13311.53
5,18.24,18185,6331,1560,13311.64
13,18.8,18782,4462,10261,13311.64
9,15.12,15122,10645,10545,13311.98
6,13.54,13544,4720,12773,13312.18
2,33.02,33019,28468,16036,13312.36
21,2.37,2371,2209,14327,13312.52
1,19.68,19683,11535,12497,13313.47
8,21.65,21650,7106,5167,13315.55
18,14.99,14994,11914,1874,13316.64
14,14.98,14978,873,7855,13317.14
0,30.5,30502,22413,17547,13318.11
6,6.52,6525,4318,13100,13318.71
17,26.31,26311,28978,27350,13319.26
4,28.19,28191,15194,23023,13321.43
9,9.58,9581,10581,4579,13321.56
20,11.25,11246,3980,4439,13321.88
21,9.47,9453,1341,6835,13321.99
11,13.34,13310,7063,784,13322.1
13,11.65,11648,8767,6390,13323.29
10,25.72,25718,15233,21380,13324.76
12,23.12,23120,4907,760,13324.87
9,5.09,5085,5286,9969,13326.64
24,29.2,29205,26572,25984,13328.47
15,24.73,24732,9103,14235,13329
1,16.69,16693,12824,12528,13330.16
20,8.39,8365,2843,3861,13330.27
13,7.1,6995,1904,9090,13330.38
22,27.29,27294,16987,24636,13331.24
1,1.19,1151,2613,14904,13331.35
16,33.43,33389,26176,26262,13331.46
13,2.17,2168,9550,5713,13332.55
5,21.82,21820,13239,2580,13333.46
8,18.23,18233,6174,7323,13333.78
14,17.04,17038,3110,4361,13334.18
18,17.65,17613,7269,7126,13334.29
23,39.08,39076,15225,25006,13337.31
1,6.38,6381,13955,13775,13337.73
21,16.98,16981,5734,13384,13338.98
6,21.04,21044,11845,3964,13339.75
12,16.71,16709,1859,9942,13341.58
9,15.4,15402,10780,10253,13342.05
19,38.42,38425,27180,17636,13343.41
7,37.11,37114,26446,17935,13343.65
20,13.95,13950,1891,4730,13344.22
18,10.56,10556,14548,10074,13344.85
3,33.96,33960,17031,22026,13345.49
2,33.46,33464,21868,21459,13345.82
11,24.57,24573,14695,2898,13346.68
15,18.58,18584,838,1189,13347.59
5,14.28,14280,11506,12794,13347.74
13,17.95,17953,13811,8567,13350.5
20,8.26,8258,14343,9548,13352.48
13,3.08,3077,6458,6765,13353.58
0,35.7,35699,28758,19866,13353.81
17,34.66,34610,15597,21538,13353.92
18,10.11,10112,1295,1521,13354.96
21,17.38,17380,4656,1344,13356.36
4,35.33,35332,29034,15352,13356.76
11,10.86,10858,13933,8093,13357.54
8,24.06,24062,1441,2885,13357.84
9,16.21,16206,6347,4594,13358.25
18,5.52,5520,3083,13939,13360.48
15,13.16,13156,4139,14278,13360.74
22,29.61,29596,16227,26912,13360.85
1,23.23,23230,7675,5347,13360.96
8,5.74,5735,11345,1767,13363.58
20,11.21,11174,6698,13793,13363.69
24,35.38,35375,19748,24410,13363.84
10,39.48,39478,22618,21126,13364.24
1,4.32,4324,6044,9483,13365.29
5,17.92,17921,2634,3232,13365.66
13,13.52,13522,13091,13914,13367.1
15,6.47,6391,6996,9437,13367.21
16,35.86,35827,28993,28357,13367.32
8,3.89,3887,1127,14368,13367.46
23,30.27,30270,25443,29487,13367.58
6,28.5,28498,27634,20484,13368.25
19,27.14,27137,26356,29560,13370.55
14,37.12,37115,19595,25544,13371.29
8,4.04,4043,9296,1794,13371.51
12,30.97,30965,23371,21451,13372.55
15,5.57,5572,7139,11571,13372.79
7,30.15,30147,25704,18070,13373.8
21,17.73,17726,6564,2393,13374.08
2,34.41,34414,27197,17234,13380.24
3,35.46,35459,26043,24959,13380.95
17,27.16,27156,23494,21110,13381.08
18,21.09,21088,2022,5208,13381.57
20,18.68,18676,13216,5614,13382.36
9,24.43,24433,9770,9217,13382.68
5,17.47,17472,14231,8340,13383.13
15,11.04,11037,14259,12622,13383.82
22,25.21,25207,18554,21966,13386.06
0,33.51,33509,20320,19178,13387.32
11,30.04,30039,21817,19598,13387.57
1,23.05,23045,11823,10005,13388.33
4,32.15,32150,17668,18501,13388.91
13,23.33,23334,11410,1922,13390.44
21,17.22,17220,3227,6984,13391.3
5,8.93,8931,772,3422,13392.06
20,11.41,11405,5528,1083,13393.77
18,12.31,12295,7987,1906,13393.88
24,31.12,31119,29644,26072,13394.96
10,30.83,30740,17102,29385,13395.07
6,26.94,26905,25073,28691,13395.18
8,23.79,23696,3477,1223,13395.29
8,2.53,2532,10384,1729,13397.83
18,4.16,4161,6568,13841,13398.04
23,30.95,30952,23134,21788,13398.53
19,28.17,28173,24617,29994,13398.72
14,29.87,29865,16656,16769,13401.16
18,3.28,3278,14899,2826,13401.32
7,28.28,28275,29230,15691,13402.07
9,20.32,20315,6891,6798,13403
21,12.06,12055,5509,10443,13403.36
1,15.87,15867,6174,5561,13404.2
13,14.55,14549,11313,10942,13404.99
15,21.45,21452,10534,9402,13405.27
16,38.25,38248,16792,26763,13405.57
21,2.73,2729,7523,9862,13406.09
8,8.96,8961,8896,852,13406.79
13,2.27,2272,2962,4178,13407.26
20,14.68,14681,14704,3218,13408.45
3,27.62,27622,28159,25415,13408.57
17,29.26,29256,28242,24247,13410.33
9,8.5,8495,13166,7013,13411.49
12,39.73,39725,27516,23925,13412.27
22,27.34,27342,26416,24753,13413.4
5,22.53,22527,11965,7748,13414.59
2,34.66,34655,17204,16206,13414.89
20,6.55,6513,2408,14652,13415
15,10.1,10096,9803,2825,13415.37
0,31.9,31897,16371,29061,13419.22
1,15.13,15072,11583,13029,13419.33
10,25.65,25645,17762,29512,13420.72
18,19.76,19758,5031,3783,13421.08
9,10.61,10612,4829,8289,13422.11
20,7.22,7127,2076,14569,13422.22
13,15.07,15021,12853,2049,13422.33
24,29.24,29242,23085,28259,13424.21
4,35.43,35426,29697,19425,13424.34
11,38.74,38743,19049,15587,13426.32
14,26.23,26226,21280,25755,13427.39
9,5.39,5377,13553,1087,13427.5
21,22.18,22178,9734,12676,13428.26
19,32.19,32191,18796,15880,13430.91
23,33.21,33206,18975,28884,13431.74
13,11.66,11661,10493,2326,13433.99
6,39.17,39166,16632,24219,13434.35
7,33.01,33012,21659,20655,13435.08
5,21.03,21032,5384,4554,13435.62
15,20.6,20601,8045,6746,13435.97
3,28.77,28767,28930,21377,13437.34
20,15.78,15780,3286,2560,13438
12,26.38,26377,19838,24774,13438.65
22,25.51,25511,22308,29357,13438.91
17,30.55,30554,29003,20839,13440.89
8,34.3,34296,20208,18112,13441.08
5,5.86,5857,7608,3262,13441.48
2,27.1,27102,26335,21662,13441.99
1,23.98,23981,6215,11828,13443.31
0,25.68,25683,27298,22718,13444.9
16,39.95,39947,29704,26535,13445.52
15,9.89,9894,6496,5614,13445.87
21,19.34,19344,8067,2795,13447.61
13,13.73,13646,14784,6701,13447.72
4,25.85,25849,17591,28298,13450.19
15,4.46,4464,14368,6861,13450.33
11,25.08,25084,25856,26605,13451.4
18,30.44,30413,28702,15375,13451.51
9,24.17,24173,5763,1082,13451.67
10,31.57,31573,20315,23289,13452.29
13,6.27,6271,2094,11182,13453.99
24,30.28,30280,17366,16409,13454.49
20,19.18,19185,6847,1068,13457.18
23,25.81,25811,25627,28046,13457.55
1,14.61,14608,4392,13837,13457.92
9,6.64,6642,9152,11050,13458.31
21,14.18,14180,2767,11985,13461.79
6,27.81,27808,27399,20475,13462.16
14,36.95,36953,22916,25194,13464.34
5,23.56,23556,2454,10830,13465.04
9,6.94,6941,12484,3973,13465.25
19,34.85,34849,25283,15674,13465.76
21,4.18,4180,10882,7608,13465.97
17,25.85,25845,24215,28534,13466.73
15,17.19,17185,12682,11358,13467.51
22,30.76,30758,16195,15455,13469.67
12,32.5,32504,19805,25524,13471.15
8,33.23,33226,16317,22829,13474.31
7,39.37,39367,16855,29560,13474.45
16,29.85,29850,25711,24602,13475.37
13,21.77,21767,10024,1509,13475.76
3,39.32,39320,20514,15717,13476.66
13,1.3,1302,11132,7336,13477.06
4,28.15,28148,16614,15369,13478.34
20,21.7,21701,13036,4593,13478.88
20,1.81,1814,6315,9977,13480.7
11,29.41,29400,22226,28710,13480.81
2,38.92,38868,22472,29176,13480.92
15,14.7,14698,12122,4706,13482.21
23,25.31,25314,23955,22982,13482.87
1,25.06,24955,9410,13895,13482.98
0,38.19,38143,16558,26372,13483.09
9,17.83,17728,9527,4178,13483.09
18,32.29,32290,29271,28485,13483.8
5,23.13,23134,4053,2142,13488.17
10,35.99,35909,19049,24716,13488.28
6,26.23,26228,24812,29512,13488.39
21,23.51,23508,3865,11740,13489.48
20,9.67,9665,9056,10808,13490.36
13,13.41,13356,10593,864,13490.47
24,38.33,38332,26897,18779,13492.82
21,8.02,8021,1017,13394,13497.5
14,33.27,33161,28756,16901,13497.61
19,32.83,32825,24276,26175,13498.59
20,11.22,11215,9303,7093,13501.58
9,18.6,18538,14829,4223,13501.69
12,31.39,31387,29027,16166,13502.54
17,35.97,35974,28849,27054,13502.71
3,26.16,26057,17255,26701,13502.82
20,1.66,1655,4944,13658,13503.23
15,22.94,22938,13958,2240,13505.15
1,22.73,22732,6859,2529,13505.71
7,31.66,31663,18091,19212,13506.11
8,31.92,31881,29552,26906,13506.22
5,18.82,18815,757,1153,13506.99
20,4.1,4095,7581,13938,13507.33
22,38.23,38233,22992,29678,13507.9
18,25.03,25029,16550,17896,13508.83
21,11.91,11910,2288,8365,13509.41
23,27.54,27535,20384,17893,13510.4
15,6.89,6888,7210,14432,13512.04
13,22.85,22848,10157,7410,13513.32
16,38.18,38184,28213,25151,13513.55
0,33.5,33503,19941,25487,13516.59
4,38.43,38426,23208,17906,13516.76
6,29.59,29592,17693,18681,13517.98
2,37.8,37800,25839,16186,13518.72
11,38.54,38539,26067,23772,13519.35
10,32.6,32600,29128,19529,13520.88
24,28.54,28543,21257,16816,13521.36
20,15.57,15574,9865,13769,13522.9
19,26.29,26287,29570,25903,13524.87
13,11.71,11708,3068,7887,13525.03
5,18.53,18525,13569,13364,13525.51
21,18.16,18159,3740,10907,13527.57
12,25.23,25229,29898,15232,13527.77
1,23.46,23461,8905,11899,13529.17
17,28.49,28489,15851,21117,13531.2
14,34.07,34074,26777,15841,13531.68
3,29.36,29362,15210,19973,13532.18
5,7.36,7360,5822,13338,13532.87
9,31.29,31214,19313,23672,13532.98
22,26.84,26843,16421,28448,13534.75
21,8.53,8527,7374,5497,13536.09
20,13.3,13206,3065,13728,13536.2
18,29.89,29891,20898,21081,13538.72
7,33.29,33287,24583,22350,13539.4
5,9.37,9369,5841,14959,13542.24
15,30.89,30890,27412,19893,13542.93
21,6.95,6951,3542,5708,13543.04
8,38.71,38706,27425,29118,13544.93
1,17.6,17598,5226,8935,13546.77
23,36.86,36860,28564,24544,13547.26
4,31.68,31681,25795,15754,13548.44
2,30.05,30054,25782,23438,13548.77
16,35.86,35859,23860,17708,13549.41
13,24.58,24579,7949,14889,13549.61
21,6.67,6632,14151,1494,13549.72
0,34.75,34750,18259,20613,13551.34
20,17.88,17882,3440,6310,13554.08
24,33.78,33784,21230,21137,13555.14
11,35.92,35916,15282,22706,13555.26
10,35.32,35324,16860,21774,13556.2
6,39.1,39102,29110,24314,13557.08
9,25.54,25543,17378,16572,13558.52
21,9.15,9148,11428,13696,13558.86
3,27.38,27384,20387,23622,13559.56
13,10.15,10153,13846,8456,13559.76
12,32.19,32193,18154,17939,13559.96
22,25.84,25843,23413,23604,13560.59
19,36.87,36874,18225,29359,13561.75
21,3.01,3008,1125,5385,13561.87
14,33.77,33771,20914,20688,13565.45
5,24.09,24092,5466,12658,13566.33
20,13.59,13590,11381,12928,13567.67
1,21.63,21626,6471,13477,13568.39
21,7.3,7301,3452,12719,13569.17
18,31.76,31764,26286,25036,13570.49
17,39.62,39624,18913,23933,13570.82
15,28.98,28979,20523,29517,13571.91
20,5.2,5198,5377,14653,13572.87
7,34.61,34614,27411,17657,13574.02
4,27.01,27007,18076,29739,13575.45
16,27.44,27435,18164,22739,13576.85
2,28.67,28665,18727,18780,13577.44
1,9.54,9542,6423,833,13577.93
23,32.66,32664,27399,24394,13579.92
5,13.9,13901,14687,8863,13580.23
13,20.93,20934,8409,12448,13580.69
21,12.59,12591,2672,3556,13581.76
8,38.19,38192,29891,22903,13583.12
21,1.69,1689,5325,10002,13583.45
10,29.99,29985,21714,26841,13586.19
1,8.72,8715,13052,11329,13586.65
5,7.11,7107,7202,14458,13587.34
13,8.61,8610,13700,8790,13589.3
24,34.57,34566,20077,27718,13589.71
22,29.23,29207,20041,15441,13589.82
9,31.51,31511,26852,29711,13590.03
0,38.97,38969,24863,16875,13590.31
5,3.64,3636,1625,7251,13590.98
12,32.98,32981,20705,24102,13592.94
6,36.99,36990,26749,27194,13594.07
14,28.97,28971,18612,22083,13594.42
11,39.49,39485,29646,21075,13594.75
20,23.91,23907,1036,13056,13596.78
3,37.94,37944,23083,27942,13597.51
13,8.57,8571,10891,11289,13597.87
19,38.19,38193,18558,17494,13599.94
21,20.45,20455,8074,11107,13603.91
18,35.89,35894,29464,17797,13606.38
17,36.31,36310,24240,19497,13607.13
15,35.74,35735,26704,22985,13607.64
7,34.21,34213,19585,20185,13608.23
20,11.69,11686,7309,9060,13608.47
5,21.32,21324,13314,7368,13612.3
4,37.42,37420,20007,24369,13612.87
2,35.55,35489,19931,20755,13612.98
10,29.29,29288,16593,16331,13615.48
16,39.81,39807,25329,19711,13616.65
23,36.84,36749,25036,20808,13616.76
8,34.27,34271,25510,24934,13617.39
14,26.79,26787,20482,18429,13621.21
0,32.75,32755,24910,26490,13623.06
24,34.62,34624,29372,22763,13624.33
9,34.91,34915,29405,20967,13624.95
21,21.15,21071,2372,6061,13625.06
1,39.99,39993,24584,23788,13626.64
22,37.09,37088,17173,20178,13626.91
20,18.73,18734,8386,8044,13627.2
13,29.43,29372,27668,28002,13627.31
21,2.36,2290,1284,8540,13627.42
20,1.1,1103,7150,11249,13628.3
5,16.9,16900,2290,11466,13629.2
11,34.65,34654,21857,27597,13629.4
6,35.53,35526,18523,26322,13629.6
12,36.77,36774,16034,21477,13629.72
19,29.89,29850,15652,18330,13629.83
17,26.89,26894,19077,25300,13634.02
3,37.33,37329,26181,24182,13634.84
7,27.58,27583,28789,21589,13635.81
4,26.1,26097,20451,15024,13638.97
20,13.8,13799,8301,1038,13642.1
23,26.67,26667,16384,17134,13643.43
15,36.13,36128,25535,24901,13643.77
16,27.23,27233,23058,29765,13643.89
10,28.74,28739,26375,17482,13644.22
18,38.34,38338,17197,17756,13644.72
5,16.23,16234,14304,4183,13645.43
2,33.65,33652,24048,21340,13646.63
21,20.44,20441,4921,8295,13647.86
14,28.76,28755,26705,17429,13649.96
24,27.5,27502,18358,21588,13651.84
9,27.11,27109,22809,27956,13652.06
22,25.59,25591,18311,16583,13652.5
1,26.3,26299,26247,15646,13652.94
8,39.16,39158,29823,15552,13656.55
13,32.49,32492,26545,22531,13659.8
6,30.31,30229,25069,16665,13659.91
5,15.28,15276,11487,1334,13660.71
21,13.03,13033,9708,13540,13660.89
0,38.93,38926,29119,15321,13661.99
19,32.76,32757,28345,20714,13662.58
3,29.77,29767,22778,19741,13664.6
7,30.61,30614,28794,15615,13666.43
21,5.84,5843,14722,8579,13666.74
17,32.89,32892,16282,18335,13666.92
20,24.92,24823,5524,9886,13667.03
12,37.57,37574,26985,20252,13667.29
21,1.37,1374,10721,9103,13668.11
11,39.1,39098,20682,20247,13668.5
20,2.56,2561,7824,14436,13669.59
4,32.32,32323,17078,16030,13671.29
16,29.97,29967,21560,16373,13673.85
15,31.76,31761,19290,19999,13675.53
9,26.66,26656,27122,24841,13678.71
21,11.7,11695,3910,1423,13679.81
23,38.38,38381,18409,24706,13681.81
18,37.21,37210,26853,28218,13681.93
10,37.82,37722,20831,17253,13682.04
1,29.33,29328,25729,21214,13682.27
20,15.79,15787,10785,9691,13685.37
5,25.09,25090,17933,20835,13685.8
2,39.28,39205,19583,21562,13685.91
13,28.52,28520,25157,16982,13688.32
14,38.58,38583,15024,21233,13688.55
19,26.25,26249,17448,27670,13688.83
22,37.3,37295,16833,25683,13689.79
6,29.99,29985,24442,23643,13689.9
3,26.26,26261,20039,21171,13690.86
24,39.52,39515,23146,18753,13691.35
8,35.61,35614,28906,25771,13692.17
21,13.59,13588,2680,3051,13693.39
7,28.96,28960,19574,16649,13695.39
4,25.47,25469,18614,19161,13696.76
0,37.18,37176,18565,21061,13699.16
17,35.98,35983,22848,19833,13702.9
11,34.95,34946,24806,24612,13703.44
16,29.7,29634,22986,26601,13703.55
9,25.25,25252,29565,26480,13703.97
12,39.28,39275,15905,22491,13706.57
23,25.38,25384,20371,21878,13707.2
18,25.75,25754,27568,24113,13707.68
20,22.54,22541,12784,7781,13707.91
15,32.75,32751,28137,18180,13708.28
21,15.34,15341,5550,5796,13708.73
10,29.7,29699,23685,22564,13711.74
1,31.61,31611,21203,17030,13713.88
20,9.18,9185,1580,13407,13717.1
5,31.57,31568,21292,15730,13717.37
3,27.68,27677,28787,28996,13718.54
2,32.91,32910,15546,21730,13718.82
6,30.43,30434,21904,16816,13720.34
13,32.23,32230,15372,27115,13720.55
19,38.79,38787,20941,25020,13727.62
14,39.48,39481,24663,24532,13728.03
21,19.76,19761,5202,12494,13728.5
24,37.65,37645,21429,23551,13729
22,39.63,39626,27420,20616,13729.42
17,27.04,27040,28299,20054,13729.94
8,39.35,39349,21399,20303,13731.51
7,38.41,38407,19961,23298,13733.79
15,26.08,26077,19064,21916,13734.36
16,31.45,31449,28061,29038,13735
4,39.39,39388,17913,27589,13736.15
0,37.14,37141,16794,17793,13736.31
11,35.54,35539,19053,18138,13738.98
9,36.18,36184,24096,20306,13740.15
23,33.81,33812,26155,27423,13741.01
5,25.34,25344,26166,24314,13742.71
12,38.5,38504,29067,28054,13745.07
3,27.47,27467,23111,26980,13746.01
18,38.88,38879,29040,26881,13746.56
2,28.97,28972,20372,28962,13747.79
1,34.02,33930,24586,19113,13747.9
10,37.57,37573,20756,27513,13749.31
21,22.32,22322,6881,2495,13750.82
6,30.59,30553,15221,15914,13750.93
20,35.34,35337,24831,20372,13752.44
24,25.03,25030,23498,15748,13754.03
22,25.47,25469,19409,20547,13754.89
14,28.46,28463,20907,17308,13756.49
13,36.35,36349,16401,25139,13756.9
15,25.53,25529,17500,24252,13759.89
17,30.17,30168,17243,29519,13760.11
21,9.47,9467,3398,2139,13760.28
0,25.46,25458,29054,15987,13761.76
19,35.85,35848,26982,17048,13763.47
8,33.61,33609,16999,28542,13765.12
23,26.33,26332,17407,26515,13767.34
7,34.06,34061,25363,15736,13767.85
9,29.45,29450,28838,27962,13769.6
12,25.67,25667,20840,15020,13770.74
4,34.92,34923,15652,26450,13771.07
3,25.65,25647,25156,25742,13771.65
2,25.18,25183,19059,27176,13772.97
10,25.19,25194,26819,16004,13774.5
16,39.65,39645,25636,17923,13774.65
11,38,38004,28558,29307,13776.99
18,31.36,31358,27189,16383,13777.92
24,25.39,25391,26489,20715,13779.42
21,20.84,20835,9831,4304,13781.12
5,38.96,38955,19345,21775,13781.67
20,30.31,30309,18128,18103,13782.75
1,38.64,38639,19288,17829,13786.54
6,36.08,36081,25810,22052,13787.01
22,35.86,35855,20804,26061,13790.74
15,31.64,31641,27156,16837,13791.53
23,27.1,27104,22144,20691,13794.44
13,37.74,37739,29819,19903,13794.64
19,31.67,31672,20040,19691,13795.14
0,33.93,33930,22622,24550,13795.69
14,39.47,39472,28989,24077,13795.96
12,25.68,25682,20599,26447,13796.42
2,25.68,25682,27727,29608,13798.66
17,39.08,39080,24365,16049,13799.19
9,32.62,32621,15061,23807,13802.22
8,38.89,38890,28086,21296,13804.01
7,36.29,36293,28841,17396,13804.15
4,33.3,33301,28398,29420,13804.37
16,30.86,30855,29258,22745,13805.5
18,28.04,28040,16583,23206,13805.96
11,31.28,31276,23972,25417,13808.26
3,36.83,36827,22639,22826,13808.48
21,27.47,27377,23275,21228,13808.59
10,38.34,38339,22537,18736,13812.84
5,32.3,32297,26680,17196,13813.96
24,34.66,34555,27841,16762,13814.07
1,27.88,27880,17859,27368,13814.42
6,28.68,28679,20870,16994,13815.69
22,25.42,25416,22859,16200,13816.16
20,33.56,33562,18528,18057,13816.31
14,25.95,25947,24772,15228,13821.91
15,31.74,31741,16543,23215,13823.27
0,30,29998,26655,15425,13825.69
2,30.55,30546,26355,18906,13829.2
19,35.05,35054,22043,15870,13830.19
7,26.41,26407,19434,19425,13830.55
12,35.56,35555,17659,19993,13831.97
13,37.66,37662,18883,23380,13832.3
23,38.77,38765,29627,19870,13833.21
17,34.39,34394,29801,23881,13833.58
8,30.51,30508,15947,28149,13834.52
11,29.1,29095,20353,27614,13837.36
16,32.49,32494,18702,18007,13838
4,34.89,34893,24597,27607,13839.26
9,38.07,38066,23536,26518,13840.29
5,26.96,26964,15649,26079,13840.93
10,28.19,28172,29995,28765,13841.04
21,32.45,32404,16050,17887,13841.04
3,33.12,33125,19072,21845,13841.61
18,36.25,36251,29821,29296,13842.21
6,26.63,26597,21562,21437,13842.32
22,26.84,26840,25873,22855,13843
24,33.93,33932,25828,29726,13848.01
1,33.82,33816,25589,18803,13848.24
20,37.36,37364,15899,15448,13853.67
15,32.74,32745,18565,20396,13856.02
2,27.84,27836,22814,19605,13857.04
0,32.6,32596,15189,29787,13858.29
14,36.49,36462,21920,18270,13858.4
12,27.02,27017,24067,15626,13858.99
17,25.92,25923,16274,17010,13859.5
23,27.46,27459,15961,28440,13860.67
8,28.36,28365,18426,16040,13862.89
5,26.01,26015,17067,28046,13866.94
19,37.43,37426,24479,24706,13867.62
16,30.64,30638,28507,18461,13868.64
4,29.64,29640,16455,25414,13868.9
7,39.22,39216,18140,22425,13869.77
9,29.59,29523,27537,18651,13869.88
13,37.83,37826,28166,15303,13870.13
6,32.18,32183,24311,17349,13874.5
3,33.09,33086,21756,16560,13874.69
24,27.76,27757,26810,22903,13875.76
11,39.47,39472,22872,28108,13876.83
10,37,36998,28018,25916,13878.04
21,37.5,37497,16795,28385,13878.53
22,37.54,37543,23965,21607,13880.54
20,27.91,27911,21225,24643,13881.58
18,39.98,39979,24104,15831,13882.19
2,26.77,26771,29183,22998,13883.81
1,37.19,37187,24971,20539,13885.42
12,31.11,31109,25842,17875,13890.1
0,33.59,33586,25496,22962,13891.87
17,32.66,32661,22289,18052,13892.16
8,29.49,29490,28706,16058,13892.38
23,31.93,31935,24264,18887,13892.6
14,36.62,36619,28815,23991,13895.02
15,39.58,39585,17402,15936,13895.6
13,26.66,26665,25944,18932,13896.79
19,33.08,33080,27340,28530,13900.7
9,32.52,32521,27472,24862,13902.4
4,36.05,36048,26934,23860,13904.95
7,35.46,35464,28265,18438,13905.23
5,38.46,38457,25833,23457,13905.4
24,29.86,29864,26228,28407,13905.63
11,28.91,28879,28282,28390,13905.74
16,37.1,37027,24079,22065,13905.74
21,27.73,27727,21665,26786,13906.26
10,28.34,28252,26346,21106,13906.37
